A;B;C;D;E;F;G;H;I;J;K;L;M;N;O;P;Q;R;S;T;U;V;W;X;Y;Z;AA;AB;AC;AD;AE;AF;AG;AH;AI;AJ;AK;AL;AM;AN;Target
0.7643333995;1.0776904732;0.0982958534;-0.1316599976;3.608934338;0.1822704735;-1.811668218;-1.5915695702;0.2350558012;-0.1848239673;0.3723696356;-1.1252444819;-5.9120269641;-1.5406583445;1.3861886278;0.6432605435;-0.4876724672;1.0865417867;-2.5557217507;0.2032865054;1.5731249225;-0.1258922133;1.4431917724;0.9969488619;0.8999833438;-0.4062087364;0.4957876728;1.4854488625;-2.6723468355;0.8595727408;0.7808262368;-0.9873513206;2.4836729544;-0.0281785071;-2.8173858956;0.4979663385;2.6660055229;1.0314351794;-1.2320054142;-2.0602595451;1
0.1451628365;0.4470500413;1.2202931659;-0.569909712;2.6872812585;-0.2226524522;0.3181530146;0.1272443052;-1.8578268795;0.3950436947;1.2832571463;0.7695613037;-5.8146584488;-1.3790881163;-0.4920968852;1.060719597;-1.4311582062;-1.2881311498;-0.0289677969;1.1523102899;0.5269470794;1.3638728372;-0.8648287023;-6.8202859966;0.5098487069;0.3184643499;-0.1113472385;0.2744426283;-4.1259888885;-2.0247928055;0.7550614902;-0.0508798955;0.5929555575;0.6553660008;-3.8363381435;1.5507531984;-3.6548816419;-0.9615543396;0.353266264;1.5907133831;1
-0.9818072297;-0.1133524631;1.6275928318;-0.8419744204;-0.5114814201;0.4986472686;3.1497543614;1.9579941439;0.2229330322;-0.3393088434;0.6013977679;0.044660466;3.6350865051;1.0068651398;1.9713789787;-0.3967146075;0.230940752;0.8425321065;2.3285035904;-0.5003401289;-0.3899203778;-1.1402259167;-1.7911891082;1.054730482;-0.6476440826;-0.2618827794;1.2724050205;0.1600245239;2.2506685309;-2.8588064246;-0.0677191984;0.8719766093;-3.0771097858;-1.8376692309;2.0154071493;-1.0709245939;2.6198570235;0.332277349;-2.5354524769;2.9322899294;1
0.7835468045;-0.3766619578;-0.2255297186;0.8857247113;0.2091685722;-0.5904765636;1.2246090284;-0.5406360274;0.4731421147;-1.6373850192;0.6529319916;0.7869928791;-8.8149372867;1.1546217248;-0.2694456772;-0.6379703516;0.9308411119;0.7455461797;-0.0227946828;-1.7113409567;0.7937757757;-2.3014226444;-1.7486471411;-7.1832063214;0.0685541117;-0.2801491055;-0.7039890972;0.820954506;-3.6867216988;-0.1678464649;1.5517948447;1.3736851195;3.1436304544;1.4379044399;-3.8396912019;-0.0392323974;2.7410014694;-1.069221204;0.5952229234;1.4742533291;0
-0.8559895266;0.8203173056;1.1156061799;-2.2570762534;-2.9452561823;-0.3150768781;2.2541599066;3.1093547031;0.1504483304;-0.2274201596;-1.4242353065;-2.39217982;-5.2102487689;-0.8427655711;-2.6020244102;0.464912951;-1.297503368;-0.2295691133;-1.2472348278;-1.5650159375;-0.4580856703;0.9801504447;-1.1158227882;-5.3248674837;-0.7110986405;0.9980226581;-1.7023173687;-0.9614167082;-2.7696308371;-0.0813924718;-0.5572188099;-0.8238405464;2.067300608;-1.0477495854;1.4343302655;-1.2189462501;1.353629365;0.3860738002;-0.1289865371;-0.6449768703;0
-1.7306691851;-1.1671737831;-0.8320983653;-0.3503536076;-1.1040301221;2.0937842922;-0.6179078819;-6.3529337695;-0.4620049993;-2.067853101;0.8889419324;0.397639643;5.4907431385;-0.7990693665;3.9212350875;1.4144910205;0.6904819591;0.7461672512;-0.4679299264;0.561303173;1.5594730786;0.0766647281;-0.4713794717;4.6122707003;-0.2635952178;0.7765009323;0.6193499945;0.7422875718;1.0487536569;-0.4923995071;-0.1802175225;-1.1259822119;0.3715812238;0.6803111224;0.5791053302;-0.789070326;-1.3333186534;-0.7104423107;-0.8252700019;-2.1764245447;1
-0.437334916;-0.1143186896;0.1196474518;-0.6731936913;-0.3603384232;0.9063567072;5.9950880021;1.3236011871;-0.5635078881;1.1987942799;-0.4750298905;-1.4595904257;-7.4013646631;0.6759807936;1.8453907231;-0.7707811496;0.4992434587;-0.0342864397;-1.5792301644;-0.2392853389;0.9440247751;1.2353278532;0.3745095147;-2.1353957803;-0.0332201638;0.857327456;-1.5815086422;-0.8729751225;-1.6392601134;-1.4398791035;-0.1453275485;-0.24737953;-1.1229229847;0.5942003322;1.2188900329;-0.0177861541;4.051678062;0.9918407121;-3.3109285799;-0.2607884912;1
2.0499737511;-0.2617944901;0.6544651498;0.4329882055;-3.2459543713;0.4949803479;-0.1666342246;2.0787388399;-1.3439196502;0.2418419099;-0.0290660642;0.9208279196;1.5580479178;-0.4979807072;-2.2994052262;1.8840267398;0.1296524063;0.9047720859;3.6670376676;-0.6674593496;1.7444057735;-0.0882738279;0.218956583;1.2649548106;2.2987207543;0.2715753804;1.4935981899;0.9574901653;1.7486470075;6.4175880094;-0.4893208377;-1.6204431232;-1.7179180282;-1.1981107568;-0.926388284;2.1905073654;-0.884052594;-0.0243764527;-1.5961355326;0.8389673076;1
-0.5273464155;0.5434128386;-0.4842043702;-1.9555653137;0.5490244311;0.1786555421;0.3842846435;-1.5942864383;-0.7567602459;2.5207504605;1.1078584793;-0.0839751124;0.8730568552;-1.997060477;0.0520077097;-2.0027540394;-0.0943162933;-0.4620928315;1.4619058346;-0.3814875639;-0.4214890358;1.3670122857;1.4222665404;4.4561965281;-0.9498360705;-1.3089205913;1.4863682274;0.8994023069;0.8464173435;0.4138039606;1.1220300718;-1.0337420222;-1.0239848516;-0.617631319;0.4429201374;-0.1237708024;0.1035396019;-1.4152963301;-1.0438587699;0.0548986647;1
-0.2431225628;0.0617763047;0.333428308;1.5945952684;-1.0139868883;0.4693787344;-0.3119305183;0.2978469821;0.2305259517;0.3262473008;0.1337478525;1.9479202942;-2.3803873627;-0.2021582534;2.5844402476;-0.9614897485;0.4552221019;-0.9304358398;-1.2702874194;-1.5604894675;0.0943181972;-0.0263079928;4.2605206679;-1.7587029346;1.0193386687;-0.094532226;-0.8915933393;-1.1184159429;0.24033422;3.0296041921;-1.5666185764;0.2883453305;3.3972238843;1.2729943506;0.7956485643;0.7267748752;-0.9972490009;-0.8127694692;-0.5143491252;-1.5616599702;1
0.2628368963;0.4546278537;1.8495537122;-0.1197625685;0.0750138376;-0.4338725836;3.6382201512;0.9804228044;-0.5990696362;-0.3328711284;0.7751945046;2.4258648973;-5.0261417872;0.4922174925;-0.1839055436;0.5107590699;0.0174811016;-0.8507463576;-0.2226140097;-1.7553490401;0.0942953763;1.5802966343;0.7019822495;-3.6084169507;-0.4577808358;-1.3427312005;-1.3416043391;-1.1752154089;-0.8347330171;-1.4482662722;2.1151359589;0.2030963816;0.0565338882;0.9574913934;-1.644805779;2.8348307417;-1.1609741353;1.3132173411;-1.0268491799;-0.8327441389;0
-1.3121803973;-0.1724620775;-2.2937505161;-1.4834749344;-2.6223317895;0.7501489388;2.1586066581;-5.4168520201;-0.0066503321;0.681455221;-0.8597558395;-1.8155107948;-2.7283253779;-0.2015266228;2.6691725472;0.2763261968;0.3392055609;-0.633713256;-0.6589482822;0.0114540088;0.9046825099;-0.5633938364;0.1578404696;0.6365010567;0.6045098285;0.2972343313;0.4187922545;1.7114585428;-0.723324977;0.8419822542;0.7255022962;-0.1306546935;-1.5719719518;0.1347509369;-0.3964234206;0.8164117959;0.3048324443;-0.7183777886;-2.8894478438;1.8956547075;0
0.0169243484;-0.7075238653;0.7794707254;-0.9918092053;-2.0232358577;0.7797562933;1.5544283652;-0.921802128;-1.2765160635;-0.9823846033;0.7522208871;-1.0899844614;-10.2500087324;0.2922391335;-0.9009336272;1.8909292259;1.1476272041;0.7277285689;-3.4698208533;1.0375016875;-0.6985124796;0.3734901787;0.8763938504;-4.9302309098;0.4285091798;-0.5465149799;-0.0338673617;-0.7139936812;-3.5217434467;1.2143695348;-0.1275659702;-0.8370031058;1.1213495492;-0.8561031181;-0.0847383303;-0.0502525702;2.5526923106;-1.1081315999;-0.4123626427;1.6261361607;1
0.7592999282;0.6906344867;-0.6878676112;1.0219890048;9.2045934241;0.4013204443;-0.9344193156;-1.9933506866;1.7142796898;-0.1875754183;0.3280418783;1.4488963433;-3.4451523689;-1.0788578614;-1.2417476863;0.5423706339;-1.3678942103;-0.743871277;3.5016623505;-0.4876510744;0.3960170675;1.4025111693;3.1659371541;7.0389700056;-0.8016827389;-0.0031504677;0.0832316483;1.0960645881;0.2761760535;-4.5423959954;-0.3109701502;-0.0752434514;1.1543184805;-0.2535090341;-3.4337582367;0.6842958413;3.1272976481;0.376157925;2.0235820219;0.6910566338;0
0.4791721099;0.8513360811;0.1244864093;0.0295384544;-5.2976010284;0.3183807812;1.5883359115;-1.3763299956;-2.209132665;-0.1011478893;0.450676545;0.60234042;1.3045249903;0.4422954631;0.462324375;-2.7017738949;-1.5666751232;-0.6200593913;3.0240279665;1.0533491765;0.2296858739;0.3754380907;1.623800972;-1.6766722115;0.4454804217;0.1286450695;0.9744735369;-1.4429733526;4.423030896;0.8297695137;-0.37150394;-1.6250639272;0.7079620073;-0.5265881332;-1.548964115;-0.0755562916;-1.1161576085;1.0035034451;-1.5903506465;3.5650113971;1
-1.4298730087;-1.7678042357;1.8239494821;0.0042352645;1.4373084226;1.1772179716;1.3056764935;0.6914457235;0.387904133;1.0285731888;-0.7068583791;-0.2647511857;-11.4126239867;-0.4208262103;-2.341165852;0.5024324739;-0.3536822623;-1.0301816596;-0.2780397104;0.6999459598;-0.2459321674;0.5753729893;4.9712448575;-3.3003493431;-1.5790621689;-0.5791010957;-0.3598420267;-1.0028942271;-1.3235376534;3.842715786;-0.88211956;0.4154796027;-0.8721808906;2.4409102908;-2.310675725;1.4634117235;-0.3978893178;0.7761477321;1.3092323535;2.7565006016;0
-0.4401758656;0.4292821885;0.4059386391;-0.9600236567;-2.6166466811;-1.449459871;3.0102735571;-3.8086235299;-0.4111127452;2.0328024418;0.5500988746;0.5822395719;-5.59347949;-1.8656591244;1.7323986927;0.1211021662;-0.2967915884;-0.7726584519;1.1573114118;1.8690663938;-1.9192388491;-1.8745446606;3.7353948575;0.3631300294;0.7417913153;0.7363729497;0.3766522823;-1.0093183165;-1.6316157689;0.9803126571;1.0896648725;1.2143316902;0.8361072951;-0.1817059929;0.1354073576;0.1359448406;-1.7060794352;0.085820199;-4.6225822842;1.959903286;0
0.6884534043;0.4034209273;0.0533133346;0.5131417832;-5.2252736799;-1.0165887241;-1.2409943663;0.3871597981;-1.2504960225;0.0824660093;0.0044512419;-0.969809816;2.0443155222;0.5559398664;-1.4267351651;-0.9293582774;-0.9839643924;-2.8984686569;-0.2427226287;-0.2458858123;-0.903829104;0.2415764146;0.8223533571;-3.5389071229;-0.1963355992;0.5972256376;0.4629673416;0.5901803976;3.7553836412;1.5015628144;-0.356179085;-0.4410630353;1.1060440769;-1.1241823189;-1.2755628801;0.8980264428;-2.3509541382;-0.3586110104;0.7334837935;1.8223118781;1
1.1073753201;0.2058742643;0.1677197069;-0.1400047676;-1.6682231528;0.784551132;6.3974154977;-2.9096791085;0.2358955405;0.5797445292;1.7186868979;1.2666861314;-6.5903830967;-0.5459057009;1.8041654914;0.9019681473;-1.2406985431;-1.3317923415;1.8589063143;-0.3693569294;0.1860589215;-0.3410171239;2.2344124165;3.1808389453;-1.2287599996;-0.7175119266;1.5250956688;1.3637786382;0.8166217282;-0.8069743001;-0.9066950633;0.0721778969;0.3153218668;-0.2898823696;-0.5222566029;-0.6840335988;5.0354922459;0.5350564503;-4.6571885879;0.044458616;1
-0.1290340617;1.526371917;2.4406743982;-0.17898282;5.9997956329;-0.1156727013;-3.2384612938;1.9781265997;2.4222347531;-1.0352230519;1.2317524745;0.0097652322;2.3518602648;0.0444425185;-4.6253170545;-0.7179741859;-1.0083618154;1.0221938078;1.7805280623;0.638693677;-0.3005620916;-0.3922730863;-0.7819674246;10.177214258;0.9731854776;-0.6552947796;-0.633585929;0.2968075587;1.2512921603;-1.7436468143;-0.7904386889;0.0679440768;-3.1252665211;-1.2037991163;-1.8552985016;1.1657401622;4.1604466355;-1.149378856;-0.8429521872;0.0515351781;0
-1.0974447918;2.1984164924;-0.0035197247;-1.4898432204;-0.4019629326;1.0814600566;2.1348707488;-1.5795912289;-0.4777827534;0.0237727269;1.0363271;-0.0753990024;-4.8834792559;0.3593030602;2.8546050837;1.019555946;-2.5853492221;-1.3712249405;4.8237346157;-0.2895534568;-1.4913643087;0.9135571163;3.0586468428;-1.8208157579;0.1791873275;-0.863015289;-0.8737834615;-1.6588337703;-3.186715744;4.2755834415;0.7861296738;1.6246330482;2.3174826136;-0.0263423153;-1.1532371332;1.1148009559;-2.5567549051;0.6685600947;-3.6209246956;1.5150133499;0
-0.2383049326;0.5019831524;0.0343058261;-0.4926607708;-3.9440480499;-0.7786062824;2.0984461093;0.5704201264;-1.2231038549;-1.1974836152;0.208705047;-0.6205201217;2.1725455382;0.4500687661;1.9873048805;-2.3817119278;-0.6667360174;-0.6898207587;0.5086333666;0.038435939;-0.7762614893;0.168889444;-2.3656248737;-2.85011847;1.4315050781;1.4542046977;-2.1618094348;0.8883443206;0.365262945;0.3779572524;-1.4217811872;0.882296914;0.1467204686;0.4722647603;1.3523763432;-0.5983777719;0.6540706942;1.4889847907;-1.8248888668;0.3299533856;1
0.867193692;0.2300501248;-0.0767926501;0.2268663546;-5.9520151814;-1.2073414486;0.8758333964;-2.2512951225;0.259822195;-1.1445601501;0.9301432848;-0.138814237;-0.5733026301;1.407857836;-2.5219244001;-1.2859442527;0.7481112376;1.3107446816;1.3151706428;0.5626926393;-0.917515854;0.4006763907;-0.8134223266;-0.5718420052;-0.0117430872;0.0227810022;0.1323500979;-0.0797745915;-1.1686569521;0.0015011943;-0.2397321358;1.1560668359;2.4345957229;-1.1778976782;0.6013438052;-0.0702624806;-1.2051808898;1.0020522395;-2.3491877695;0.6914553615;1
-0.4515769813;0.4537191016;0.0895857666;0.2430518489;11.1845402118;0.4000613711;-4.3065536801;-2.2738770765;1.3603187841;1.6146432181;1.1878133934;0.2718170163;-1.7657254619;0.9997230897;1.6580602205;-0.0436438407;-1.4004382211;0.9684563907;0.2007392015;1.7105076051;0.1008561587;1.8979314636;3.6353733334;9.5896908369;-2.2439744313;0.5238955257;1.0055505632;-1.5095440437;-1.6347893803;-0.9477833018;-0.8103697079;-0.8419121506;-1.4026391999;-1.450844351;-0.7711812461;-0.0795945093;3.2607800227;-1.2214792546;1.162624605;0.7562439827;1
-0.5602296548;-0.5274219268;1.1189133842;0.4590138777;-1.2237277733;-1.4191607412;1.5330571965;-2.2923504887;-1.3489575891;1.0580405697;-0.471818631;1.4743864185;2.5075485567;-0.6823481416;-0.1672073971;0.7504463817;-0.3431971069;1.6283128459;1.3073651912;-0.5087900673;0.581746156;-0.262094545;-4.571972759;3.198150274;2.7665174418;0.7476584711;-1.0965130395;-0.1906623614;0.3229483502;1.6689449815;-1.4776433913;1.2918465437;-4.2524667402;1.3329632482;-0.5749759639;-0.1010150067;2.6882478096;-1.447080416;-0.5723305511;-0.0474459334;0
-1.308117931;-0.5252617334;0.9173615871;1.1421819442;0.3469467901;-0.9694607069;-0.8344468964;-1.8322941151;-1.3818699547;0.5034818651;0.3130406665;0.4531441314;-0.4756260462;-0.8175686078;-2.7804331349;-0.8344594921;0.4722911893;-0.3382466875;-0.4193294675;1.5816024877;0.60265549;2.1393912724;-3.0900509889;3.3683199507;0.7667324775;-0.8164868237;1.6658041997;0.7647894107;-0.784047952;1.0716331857;0.8947745959;-0.4074003009;-2.6995183834;1.1473057936;-2.1359799886;2.2707569849;2.0305409493;-0.44558955;-0.1020408306;-0.62777032;0
-0.298711285;-0.4900413149;-1.1330344421;-0.3870845258;0.8560308571;-0.6907937552;2.1216602452;1.6827357405;-1.2720491023;-1.5351684837;2.1492167373;0.7564086908;-5.3970083318;-0.4562815957;-4.0910051188;-1.3127553043;0.4265176486;1.2167788084;-0.5026152003;-0.6121784986;-2.2694105025;-0.4593702315;1.9970711796;-0.6589691082;-1.0788593023;-0.6918052936;-0.4600522892;-0.172754456;0.3728775715;-3.3869482858;1.0119140489;1.1089778685;-0.4341239635;-2.1239195244;-2.3035780626;-0.0650061605;-1.1914065367;0.2591871737;-0.8532588953;0.0609453974;0
-1.1104833857;-1.1652779002;-1.8792292718;0.484799224;-3.6932328871;0.79479035;2.8268325232;-2.3118603576;-0.8829135848;0.7779076673;1.1278872844;1.6713713843;-0.0379392705;-1.0015111654;-3.5964314045;-1.9615824467;-0.7637211406;-1.6169690194;-4.7896846798;0.7589964555;-1.4436354992;-0.6248502368;0.6985018132;2.0410644605;-0.7444638244;0.5785632475;1.0681278327;2.1993519063;1.683299277;-4.1753267636;1.3868951597;1.2139183209;-2.9934886139;0.2912882392;4.4320811547;-0.6318694117;-1.4095467315;-0.0597549483;2.4192083463;-1.2819939567;0
1.2099817329;-0.0634905427;-0.4200703142;0.599827463;9.2503418744;-0.923373109;3.6211604972;4.2900343476;2.1451514872;-0.1122383786;-0.7571077665;1.0118317135;-1.5776508474;0.5571301741;-1.451037154;1.4765398831;-1.0726252629;0.2989533267;2.0372365667;0.0637749685;2.111392598;1.5526330408;4.8347463173;10.7346119684;-1.3715128815;0.6983985175;-0.3168455391;0.0668173813;0.937529703;-4.7334149893;0.2829747676;0.7944807689;-2.9760100011;1.1470982734;0.0691094058;0.859664164;0.3607480516;-1.1296782468;-3.8415433422;-4.832844595;0
-3.2929731942;0.4651782485;0.0562583801;-1.1154290462;4.2172377392;-1.794082768;0.7268852265;0.240302243;1.4963214071;0.6875483199;0.8427692933;-1.3942461262;-10.9106568979;-0.6991543721;-3.4962848375;0.3913587294;-0.3763962511;-0.1074633425;3.2357274544;1.5255660413;-0.6884220126;1.3130421289;4.309353757;2.0839390145;0.4548174508;0.9746528657;0.0845089086;-1.3723472091;-3.3958189002;-0.8271337331;-0.5465842634;1.2258201727;2.299105036;-0.1419808162;-3.3542874532;0.0428497862;1.829885794;-0.7171136948;-2.8290785914;2.4811713879;0
-0.4975127483;0.5265967612;0.3129887734;-0.1000206285;1.766806375;-0.2455050623;2.7234639581;-2.1327004578;-0.4893249556;-0.3066604391;0.511708086;-2.1136069932;-4.1562497468;-0.5086311544;-1.7258897416;-0.6963133069;-1.2766317525;-0.0275710802;1.0432590738;-2.5204303;-1.5364337891;1.4921599956;3.5543777096;7.0541969897;1.9084719009;1.3899413808;0.7976861884;-1.486877846;1.4750894863;-2.4788179264;-0.8833783146;0.1320469884;-0.0131546557;0.244095288;-2.2403074426;3.4205610293;1.5310141149;1.6890236786;-3.4655051223;-1.9446915772;0
-1.550172585;-1.9013060941;-1.7946002302;-0.1769745728;-2.2489314524;-0.41732019;1.4612586771;-1.5050061947;-0.5687980087;-0.2984681896;1.9693721734;0.3064633863;0.2213500521;0.5700415674;-0.7929489652;1.3427866818;-0.7895896123;-0.7852753213;1.1532823449;0.7360474266;0.534234786;-0.8863117693;-1.0625719737;-0.367660619;-0.4975909359;0.0745812273;-0.012399592;-0.5724614746;-1.5093569788;-1.7133933703;-0.6782746568;-0.2200219893;1.2734009434;-0.3542408503;-0.592193453;0.9061908981;-2.6629629485;-0.9440813842;-2.5509674897;-1.0418645176;1
0.0821156204;-1.0188118658;-0.7440274396;1.9673040951;3.5749993094;2.3909042821;-1.0805116735;0.3526757797;-0.2045730342;-0.5896254495;0.0615698477;0.6274174929;-0.4817815321;-0.3590351268;3.1069088128;-1.1566224593;0.240186523;0.711337209;-1.0008537135;1.918220687;-0.1763321801;-0.8047294386;1.8377290683;-0.4797067857;-1.0593700947;0.5267472141;1.141286175;-0.4601055054;0.8160049031;-3.7285875981;-0.086417966;0.2488773566;1.2920113467;0.2099008028;-1.0662785027;-0.0598385167;1.0294706312;-1.8460128368;-0.9998362405;1.6858555176;1
0.5993528208;1.6749983515;0.6252685297;0.2608702009;0.253741691;0.1408548324;2.3665211521;2.2135393579;-0.1466662949;0.9302884062;0.1605247273;-1.8760658827;0.5698730767;-0.3936201413;-1.1390158075;0.4191097232;0.9033806422;0.6050407656;-0.3175173836;0.356622588;0.1833430142;0.6415687463;1.4991067948;6.3645272611;-1.8888062665;-2.1462544216;-0.1479125832;0.0720798792;0.4188695656;-0.7071014316;-0.3641791511;0.3567261826;0.2451829428;0.0913847398;2.6257588954;-0.6863817329;1.8656591245;-1.2526884694;-3.2557730158;-5.1855055514;0
-0.7288985552;0.1565902286;1.5178906931;1.8066730867;-5.510953429;0.2617339448;1.5685667553;0.44995601;0.015174005;-0.3718054015;-0.4895433111;0.1345959823;-8.7529149086;0.5273079675;-2.5076884087;0.0085547212;0.4224679233;-1.9769530848;-2.0215253457;-0.8824335979;1.43626405;1.8618811034;-1.9932612215;-16.1560695916;-0.2503868054;-1.7885639398;0.3674299987;0.4545970607;-1.6304132656;-1.2479843366;-1.011810493;0.7981147848;1.7760976784;0.4873616345;-4.576870448;0.4035313823;-3.2618076454;1.5164807562;2.3286569418;5.585959002;0
0.2319847556;1.1241807896;-0.5902752676;1.502950066;-1.698085729;-1.2457128957;1.23058699;-1.1284829952;1.2324966913;-0.68491921;0.2963160444;0.7542010315;-4.0827338193;-0.7594433538;-2.2269188465;0.1812066408;0.5308688071;-0.8872340795;1.4608159098;1.110626462;-1.092454495;-1.6558227978;-0.3184515733;1.398126544;0.4692941893;0.0650136393;1.6347847356;0.5739400217;-0.6243632582;3.5996855815;0.8074086006;0.9120916669;-1.5137508202;1.035477809;-1.4217150064;0.6688001434;2.2267166858;1.8454864667;-1.1030182725;1.0745268911;0
1.7335680716;0.2461809995;-0.9828732442;0.7586222261;-0.3655273469;-0.9945074484;1.1549421157;1.1634899656;-1.4976461715;-0.8943830215;0.2835565363;1.251526011;-4.3296389986;0.5017344151;0.0947642897;0.3738956506;0.6725662093;0.3818107981;-1.9457922519;0.4036210795;0.7312244514;1.3728236476;2.0482011248;3.2753346435;0.324321644;-1.9366164114;1.5832427119;2.2287027216;-1.6784364554;2.3873681286;-1.2795008937;2.2600877135;1.9281982032;1.8323997037;1.0699788469;-1.7914618256;3.1675261975;0.5382859541;-3.8764407006;-4.3136121812;0
0.9932665961;0.7241469667;-0.7274502272;0.5804334221;0.7540083311;1.4586734252;0.1977780012;-3.5597214612;-0.5806786728;0.4209830678;0.0061520296;1.6544094326;-9.2091850703;-0.8929122964;-4.5705299108;1.1524387742;1.0786770649;0.6509132784;0.5808334843;-2.1396750032;-0.1147587513;1.583280522;1.9893610367;3.6624022455;-0.0437803656;-0.8922980777;-0.3124567119;0.4144371724;-3.9304981288;0.7530325358;-1.0271962945;0.8536912667;-0.9311952492;-1.1123570835;-2.8639706126;-0.8283812056;0.0097663022;-0.0829659149;-3.2620360763;2.0295068164;0
